Tiempo, Distancia, Error, setPoint, Control
1033,-0.00,30.00,30.00,13.99
1045,-0.00,30.00,30.00,13.99
1057,-0.00,30.00,30.00,13.99
1069,-0.00,30.00,30.00,13.99
1081,-0.00,30.00,30.00,13.99
1093,-0.00,30.00,30.00,13.99
1105,-0.00,30.00,30.00,13.99
1117,-0.00,30.00,30.00,13.99
1129,0.02,29.98,30.00,13.99
1141,-0.00,30.00,30.00,18.29
1153,-0.00,30.00,30.00,18.29
1165,-0.00,30.00,30.00,18.29
1177,-0.00,30.00,30.00,18.29
1189,-0.00,30.00,30.00,18.29
1201,-0.00,30.00,30.00,18.29
1213,-0.00,30.00,30.00,18.29
1225,-0.00,30.00,30.00,18.29
1237,-0.00,30.00,30.00,18.29
1249,0.42,29.58,30.00,21.91
1261,-0.00,30.00,30.00,21.91
1273,-0.00,30.00,30.00,21.91
1285,0.42,29.58,30.00,21.91
1297,0.02,29.98,30.00,21.91
1309,0.02,29.98,30.00,21.91
1321,0.02,29.98,30.00,21.91
1333,-0.00,30.00,30.00,21.91
1345,-0.00,30.00,30.00,21.91
1357,-0.00,30.00,30.00,27.30
1369,-0.00,30.00,30.00,27.30
1381,-0.00,30.00,30.00,27.30
1393,-0.00,30.00,30.00,27.30
1405,0.02,29.98,30.00,27.30
1417,0.42,29.58,30.00,27.30
1429,-0.00,30.00,30.00,27.30
1441,-0.00,30.00,30.00,27.30
1453,0.42,29.58,30.00,27.30
1465,0.02,29.98,30.00,31.10
1477,-0.00,30.00,30.00,31.10
1489,-0.00,30.00,30.00,31.10
1501,0.02,29.98,30.00,31.10
1513,0.02,29.98,30.00,31.10
1525,-0.00,30.00,30.00,31.10
1537,-0.00,30.00,30.00,31.10
1549,0.02,29.98,30.00,31.10
1561,0.02,29.98,30.00,31.10
1573,-0.00,30.00,30.00,35.44
1585,-0.00,30.00,30.00,35.44
1597,-0.00,30.00,30.00,35.44
1609,-0.00,30.00,30.00,35.44
1621,-0.00,30.00,30.00,35.44
1633,-0.00,30.00,30.00,35.44
1645,-0.00,30.00,30.00,35.44
1657,-0.00,30.00,30.00,35.44
1669,-0.00,30.00,30.00,35.44
1681,-0.00,30.00,30.00,39.72
1693,-0.00,30.00,30.00,39.72
1705,-0.00,30.00,30.00,39.72
1717,-0.00,30.00,30.00,39.72
1729,-0.00,30.00,30.00,39.72
1741,-0.00,30.00,30.00,39.72
1753,-0.00,30.00,30.00,39.72
1765,-0.00,30.00,30.00,39.72
1777,-0.00,30.00,30.00,39.72
1789,-0.00,30.00,30.00,44.02
1801,-0.00,30.00,30.00,44.02
1813,-0.00,30.00,30.00,44.02
1825,-0.00,30.00,30.00,44.02
1837,-0.00,30.00,30.00,44.02
1849,-0.00,30.00,30.00,44.02
1861,-0.00,30.00,30.00,44.02
1873,-0.00,30.00,30.00,44.02
1885,-0.00,30.00,30.00,44.02
1897,-0.00,30.00,30.00,48.32
1909,-0.00,30.00,30.00,48.32
1921,-0.00,30.00,30.00,48.32
1933,-0.00,30.00,30.00,48.32
1945,-0.00,30.00,30.00,48.32
1957,-0.00,30.00,30.00,48.32
1969,-0.00,30.00,30.00,48.32
1981,-0.00,30.00,30.00,48.32
1993,-0.00,30.00,30.00,48.32
2005,-0.00,30.00,30.00,52.62
2017,-0.00,30.00,30.00,52.62
2029,-0.00,30.00,30.00,52.62
2041,-0.00,30.00,30.00,52.62
2053,-0.00,30.00,30.00,52.62
2065,-0.00,30.00,30.00,52.62
2077,-0.00,30.00,30.00,52.62
2089,0.42,29.58,30.00,52.62
2101,-0.00,30.00,30.00,52.62
2113,-0.00,30.00,30.00,56.92
2125,-0.00,30.00,30.00,56.92
2137,-0.00,30.00,30.00,56.92
2149,-0.00,30.00,30.00,56.92
2161,-0.00,30.00,30.00,56.92
2173,0.02,29.98,30.00,56.92
2185,-0.00,30.00,30.00,56.92
2197,-0.00,30.00,30.00,56.92
2209,-0.00,30.00,30.00,56.92
2221,-0.00,30.00,30.00,61.22
2233,-0.00,30.00,30.00,61.22
2245,-0.00,30.00,30.00,61.22
2257,0.02,29.98,30.00,61.22
2269,-0.00,30.00,30.00,61.22
2281,-0.00,30.00,30.00,61.22
2293,-0.00,30.00,30.00,61.22
2305,-0.00,30.00,30.00,61.22
2317,-0.00,30.00,30.00,61.22
2329,-0.00,30.00,30.00,65.52
2341,-0.00,30.00,30.00,65.52
2353,-0.00,30.00,30.00,65.52
2365,0.42,29.58,30.00,65.52
2377,0.42,29.58,30.00,65.52
2389,0.02,29.98,30.00,65.52
2401,0.02,29.98,30.00,65.52
2413,0.42,29.58,30.00,65.52
2425,-0.00,30.00,30.00,65.52
2437,-0.00,30.00,30.00,69.81
2449,0.42,29.58,30.00,69.81
2461,0.42,29.58,30.00,69.81
2473,0.02,29.98,30.00,69.81
2485,0.42,29.58,30.00,69.81
2497,0.42,29.58,30.00,69.81
2509,-0.00,30.00,30.00,69.81
2521,-0.00,30.00,30.00,69.81
2533,-0.00,30.00,30.00,69.81
2545,-0.00,30.00,30.00,74.11
2557,-0.00,30.00,30.00,74.11
2569,-0.00,30.00,30.00,74.11
2581,-0.00,30.00,30.00,74.11
2593,-0.00,30.00,30.00,74.11
2605,-0.00,30.00,30.00,74.11
2617,-0.00,30.00,30.00,74.11
2629,-0.00,30.00,30.00,74.11
2641,-0.00,30.00,30.00,74.11
2653,-0.00,30.00,30.00,78.41
2665,-0.00,30.00,30.00,78.41
2677,-0.00,30.00,30.00,78.41
2689,-0.00,30.00,30.00,78.41
2701,-0.00,30.00,30.00,78.41
2713,0.02,29.98,30.00,78.41
2725,-0.00,30.00,30.00,78.41
2737,-0.00,30.00,30.00,78.41
2749,-0.00,30.00,30.00,78.41
2761,-0.00,30.00,30.00,82.71
2773,-0.00,30.00,30.00,82.71
2785,-0.00,30.00,30.00,82.71
2797,-0.00,30.00,30.00,82.71
2809,-0.00,30.00,30.00,82.71
2821,-0.00,30.00,30.00,82.71
2833,-0.00,30.00,30.00,82.71
2845,-0.00,30.00,30.00,82.71
2857,-0.00,30.00,30.00,82.71
2869,-0.00,30.00,30.00,87.01
2881,-0.00,30.00,30.00,87.01
2893,-0.00,30.00,30.00,87.01
2905,-0.00,30.00,30.00,87.01
2917,-0.00,30.00,30.00,87.01
2929,-0.00,30.00,30.00,87.01
2941,-0.00,30.00,30.00,87.01
2953,-0.00,30.00,30.00,87.01
2965,-0.00,30.00,30.00,87.01
2977,-0.00,30.00,30.00,91.31
2989,-0.00,30.00,30.00,91.31
3001,-0.00,30.00,30.00,91.31
3013,-0.00,30.00,30.00,91.31
3025,-0.00,30.00,30.00,91.31
3037,-0.00,30.00,30.00,91.31
3049,-0.00,30.00,30.00,91.31
3061,-0.00,30.00,30.00,91.31
3073,-0.00,30.00,30.00,91.31
3085,-0.00,30.00,30.00,95.61
3097,0.02,29.98,30.00,95.61
3109,-0.00,30.00,30.00,95.61
3121,-0.00,30.00,30.00,95.61
3133,-0.00,30.00,30.00,95.61
3145,-0.00,30.00,30.00,95.61
3157,-0.00,30.00,30.00,95.61
3169,-0.00,30.00,30.00,95.61
3181,-0.00,30.00,30.00,95.61
3193,-0.00,30.00,30.00,99.91
3205,-0.00,30.00,30.00,99.91
3217,-0.00,30.00,30.00,99.91
3229,-0.00,30.00,30.00,99.91
3241,-0.00,30.00,30.00,99.91
3253,-0.00,30.00,30.00,99.91
3265,-0.00,30.00,30.00,99.91
3277,0.42,29.58,30.00,99.91
3289,-0.00,30.00,30.00,99.91
3301,0.47,29.53,30.00,103.45
3313,0.47,29.53,30.00,103.45
3325,0.47,29.53,30.00,103.45
3337,0.47,29.53,30.00,103.45
3349,0.47,29.53,30.00,103.45
3361,0.47,29.53,30.00,103.45
3373,0.47,29.53,30.00,103.45
3385,0.47,29.53,30.00,103.45
3397,0.07,29.93,30.00,103.45
3409,0.07,29.93,30.00,108.86
3421,0.47,29.53,30.00,108.86
3433,0.07,29.93,30.00,108.86
3445,0.07,29.93,30.00,108.86
3457,0.07,29.93,30.00,108.86
3469,0.07,29.93,30.00,108.86
3481,0.07,29.93,30.00,108.86
3493,0.07,29.93,30.00,108.86
3505,0.07,29.93,30.00,108.86
3517,0.07,29.93,30.00,112.70
3529,0.07,29.93,30.00,112.70
3541,0.07,29.93,30.00,112.70
3553,0.07,29.93,30.00,112.70
3565,0.07,29.93,30.00,112.70
3577,0.07,29.93,30.00,112.70
3589,0.07,29.93,30.00,112.70
3601,-0.05,30.05,30.00,112.70
3613,0.07,29.93,30.00,112.70
3625,0.54,29.46,30.00,116.23
3637,0.12,29.88,30.00,116.23
3649,0.12,29.88,30.00,116.23
3661,0.12,29.88,30.00,116.23
3673,0.12,29.88,30.00,116.23
3685,0.19,29.81,30.00,116.23
3697,0.19,29.81,30.00,116.23
3709,0.19,29.81,30.00,116.23
3721,0.10,29.90,30.00,116.23
3733,0.19,29.81,30.00,121.55
3745,-0.22,30.22,30.00,121.55
3757,0.19,29.81,30.00,121.55
3769,0.24,29.76,30.00,121.55
3781,0.24,29.76,30.00,121.55
3793,0.30,29.70,30.00,121.55
3805,0.30,29.70,30.00,121.55
3817,0.76,29.24,30.00,121.55
3829,0.36,29.64,30.00,121.55
3841,0.42,29.58,30.00,125.05
3853,0.88,29.12,30.00,125.05
3865,0.95,29.05,30.00,125.05
3877,1.00,29.00,30.00,125.05
3889,1.07,28.93,30.00,125.05
3901,0.71,29.29,30.00,125.05
3913,1.67,28.33,30.00,125.05
3925,0.90,29.10,30.00,125.05
3937,1.00,29.00,30.00,125.05
3949,1.12,28.88,30.00,128.45
3961,1.72,28.28,30.00,128.45
3973,1.43,28.57,30.00,128.45
3985,2.02,27.98,30.00,128.45
3997,2.14,27.86,30.00,128.45
4009,2.31,27.69,30.00,128.45
4021,2.55,27.45,30.00,128.45
4033,2.74,27.26,30.00,128.45
4045,2.86,27.14,30.00,128.45
4057,3.14,26.86,30.00,130.16
4069,3.37,26.63,30.00,130.16
4081,3.20,26.80,30.00,130.16
4093,3.91,26.09,30.00,130.16
4105,4.20,25.80,30.00,130.16
4117,4.55,25.45,30.00,130.16
4129,4.91,25.09,30.00,130.16
4141,4.86,25.14,30.00,130.16
4153,6.10,23.90,30.00,130.16
4165,6.10,23.90,30.00,131.58
4177,6.10,23.90,30.00,131.58
4189,6.99,23.01,30.00,131.58
4201,7.46,22.54,30.00,131.58
4213,8.41,21.59,30.00,131.58
4225,8.41,21.59,30.00,131.58
4237,9.42,20.58,30.00,131.58
4249,9.99,20.01,30.00,131.58
4261,10.13,19.87,30.00,131.58
4273,11.30,18.70,30.00,130.06
4285,11.90,18.10,30.00,130.06
4297,12.68,17.32,30.00,130.06
4309,13.75,16.25,30.00,130.06
4321,14.64,15.36,30.00,130.06
4333,14.86,15.14,30.00,130.06
4345,16.03,13.97,30.00,130.06
4357,16.57,13.43,30.00,130.06
4369,17.81,12.19,30.00,130.06
4381,18.22,11.78,30.00,127.59
4393,18.65,11.35,30.00,127.59
4405,19.48,10.52,30.00,127.59
4417,21.66,8.34,30.00,127.59
4429,22.13,7.87,30.00,127.59
4441,23.07,6.93,30.00,127.59
4453,24.50,5.50,30.00,127.59
4465,25.09,4.91,30.00,127.59
4477,28.71,1.29,30.00,127.59
4489,28.17,1.83,30.00,121.25
4501,29.65,0.35,30.00,121.25
4513,28.58,1.42,30.00,121.25
4525,29.65,0.35,30.00,121.25
4537,31.19,-1.19,30.00,121.25
4549,31.02,-1.02,30.00,121.25
4561,35.51,-5.51,30.00,121.25
4573,33.69,-3.69,30.00,121.25
4585,34.34,-4.34,30.00,121.25
4597,35.41,-5.41,30.00,121.17
4609,38.61,-8.61,30.00,121.17
4621,38.01,-8.01,30.00,121.17
4633,37.65,-7.65,30.00,121.17
4645,39.97,-9.97,30.00,121.17
4657,41.87,-11.87,30.00,121.17
4669,39.32,-9.32,30.00,121.17
4681,40.68,-10.68,30.00,121.17
4693,42.87,-12.87,30.00,121.17
4705,43.15,-13.15,30.00,116.23
4717,42.72,-12.72,30.00,116.23
4729,43.08,-13.08,30.00,116.23
4741,42.13,-12.13,30.00,116.23
4753,77.77,-47.77,30.00,116.23
4765,85.54,-55.54,30.00,116.23
4777,85.54,-55.54,30.00,116.23
4789,85.54,-55.54,30.00,116.23
4801,85.54,-55.54,30.00,116.23
4813,85.54,-55.54,30.00,55.75
4825,85.54,-55.54,30.00,55.75
4837,45.68,-15.68,30.00,55.75
4849,45.75,-15.75,30.00,55.75
4861,46.15,-16.15,30.00,55.75
4873,44.03,-14.03,30.00,55.75
4885,45.68,-15.68,30.00,55.75
4897,44.32,-14.32,30.00,55.75
4909,43.67,-13.67,30.00,55.75
4921,43.86,-13.86,30.00,161.41
4933,43.20,-13.20,30.00,161.41
4945,43.31,-13.31,30.00,161.41
4957,41.95,-11.95,30.00,161.41
4969,44.90,-14.90,30.00,161.41
4981,43.13,-13.13,30.00,161.41
4993,41.00,-11.00,30.00,161.41
5005,40.42,-10.42,30.00,161.41
5017,39.35,-9.35,30.00,161.41
5029,39.10,-9.10,30.00,120.28
5041,38.33,-8.33,30.00,120.28
5053,37.23,-7.23,30.00,120.28
5065,37.28,-7.28,30.00,120.28
5077,34.44,-4.44,30.00,120.28
5089,34.97,-4.97,30.00,120.28
5101,33.85,-3.85,30.00,120.28
5113,32.25,-2.25,30.00,120.28
5125,32.03,-2.03,30.00,120.28
5137,30.50,-0.50,30.00,127.30
5149,28.93,1.07,30.00,127.30
5161,30.00,-0.00,30.00,127.30
5173,28.58,1.42,30.00,127.30
5185,27.64,2.36,30.00,127.30
5197,26.57,3.43,30.00,127.30
5209,25.21,4.79,30.00,127.30
5221,25.21,4.79,30.00,127.30
5233,23.56,6.44,30.00,127.30
5245,22.78,7.22,30.00,129.83
5257,22.01,7.99,30.00,129.83
5269,22.61,7.39,30.00,129.83
5281,20.25,9.75,30.00,129.83
5293,20.13,9.87,30.00,129.83
5305,19.12,10.88,30.00,129.83
5317,18.51,11.49,30.00,129.83
5329,18.29,11.71,30.00,129.83
5341,17.46,12.54,30.00,129.83
5353,17.93,12.07,30.00,129.91
5365,17.17,12.83,30.00,129.91
5377,16.28,13.72,30.00,129.91
5389,16.40,13.60,30.00,129.91
5401,16.11,13.89,30.00,129.91
5413,15.52,14.48,30.00,129.91
5425,15.69,14.31,30.00,129.91
5437,15.52,14.48,30.00,129.91
5449,15.40,14.60,30.00,129.91
5461,14.45,15.55,30.00,131.74
5473,15.28,14.72,30.00,131.74
5485,14.81,15.19,30.00,131.74
5497,14.81,15.19,30.00,131.74
5509,14.81,15.19,30.00,131.74
5521,14.92,15.08,30.00,131.74
5533,15.45,14.55,30.00,131.74
5545,15.57,14.43,30.00,131.74
5557,15.69,14.31,30.00,131.74
5569,16.35,13.65,30.00,127.04
5581,16.52,13.48,30.00,127.04
5593,16.35,13.65,30.00,127.04
5605,17.05,12.95,30.00,127.04
5617,16.98,13.02,30.00,127.04
5629,16.39,13.61,30.00,127.04
5641,17.17,12.83,30.00,127.04
5653,17.93,12.07,30.00,127.04
5665,18.41,11.59,30.00,127.04
5677,18.82,11.18,30.00,127.22
5689,19.65,10.35,30.00,127.22
5701,20.06,9.94,30.00,127.22
5713,20.53,9.47,30.00,127.22
5725,20.59,9.41,30.00,127.22
5737,21.54,8.46,30.00,127.22
5749,22.08,7.92,30.00,127.22
5761,22.56,7.44,30.00,127.22
5773,23.56,6.44,30.00,127.22
5785,24.21,5.79,30.00,123.04
5797,23.49,6.51,30.00,123.04
5809,24.50,5.50,30.00,123.04
5821,25.16,4.84,30.00,123.04
5833,33.18,-3.18,30.00,123.04
5845,26.71,3.29,30.00,123.04
5857,27.76,2.24,30.00,123.04
5869,27.61,2.39,30.00,123.04
5881,28.73,1.27,30.00,123.04
5893,28.30,1.70,30.00,123.40
5905,30.68,-0.68,30.00,123.40
5917,30.50,-0.50,30.00,123.40
5929,31.81,-1.81,30.00,123.40
5941,32.93,-2.93,30.00,123.40
5953,32.76,-2.76,30.00,123.40
5965,32.32,-2.32,30.00,123.40
5977,35.10,-5.10,30.00,123.40
5989,32.96,-2.96,30.00,123.40
6001,34.87,-4.87,30.00,117.83
6013,34.46,-4.46,30.00,117.83
6025,34.58,-4.58,30.00,117.83
6037,35.82,-5.82,30.00,117.83
6049,38.06,-8.06,30.00,117.83
6061,37.11,-7.11,30.00,117.83
6073,37.11,-7.11,30.00,117.83
6085,36.99,-6.99,30.00,117.83
6097,38.23,-8.23,30.00,117.83
6109,38.06,-8.06,30.00,119.41
6121,36.99,-6.99,30.00,119.41
6133,38.95,-8.95,30.00,119.41
6145,37.82,-7.82,30.00,119.41
6157,39.25,-9.25,30.00,119.41
6169,38.88,-8.88,30.00,119.41
6181,38.11,-8.11,30.00,119.41
6193,39.42,-9.42,30.00,119.41
6205,39.40,-9.40,30.00,119.41
6217,38.52,-8.52,30.00,121.10
6229,37.64,-7.64,30.00,121.10
6241,39.25,-9.25,30.00,121.10
6253,38.71,-8.71,30.00,121.10
6265,38.64,-8.64,30.00,121.10
6277,40.31,-10.31,30.00,121.10
6289,40.31,-10.31,30.00,121.10
6301,40.31,-10.31,30.00,121.10
6313,40.31,-10.31,30.00,121.10
6325,40.31,-10.31,30.00,117.57
6337,40.31,-10.31,30.00,117.57
6349,37.01,-7.01,30.00,117.57
6361,39.35,-9.35,30.00,117.57
6373,37.04,-7.04,30.00,117.57
6385,37.64,-7.64,30.00,117.57
6397,35.34,-5.34,30.00,117.57
6409,35.46,-5.46,30.00,117.57
6421,35.21,-5.21,30.00,117.57
6433,34.87,-4.87,30.00,126.72
6445,34.63,-4.63,30.00,126.72
6457,34.63,-4.63,30.00,126.72
6469,34.32,-4.32,30.00,126.72
6481,34.80,-4.80,30.00,126.72
6493,33.97,-3.97,30.00,126.72
6505,33.68,-3.68,30.00,126.72
6517,33.68,-3.68,30.00,126.72
6529,32.96,-2.96,30.00,126.72
6541,33.86,-3.86,30.00,121.52
6553,32.32,-2.32,30.00,121.52
6565,31.55,-1.55,30.00,121.52
6577,30.77,-0.77,30.00,121.52
6589,31.84,-1.84,30.00,121.52
6601,31.13,-1.13,30.00,121.52
6613,30.96,-0.96,30.00,121.52
6625,31.14,-1.14,30.00,121.52
6637,31.31,-1.31,30.00,121.52
6649,30.31,-0.31,30.00,125.48
6661,29.72,0.28,30.00,125.48
6673,29.12,0.88,30.00,125.48
6685,29.83,0.17,30.00,125.48
6697,37.30,-7.30,30.00,125.48
6709,37.30,-7.30,30.00,125.48
6721,37.30,-7.30,30.00,125.48
6733,37.30,-7.30,30.00,125.48
6745,37.30,-7.30,30.00,125.48
6757,37.30,-7.30,30.00,110.37
6769,28.05,1.95,30.00,110.37
6781,28.83,1.17,30.00,110.37
6793,28.69,1.31,30.00,110.37
6805,28.24,1.76,30.00,110.37
6817,30.72,-0.72,30.00,110.37
6829,27.69,2.31,30.00,110.37
6841,28.52,1.48,30.00,110.37
6853,28.46,1.54,30.00,110.37
6865,28.41,1.59,30.00,131.25
6877,29.17,0.83,30.00,131.25
6889,27.45,2.55,30.00,131.25
6901,28.64,1.36,30.00,131.25
6913,28.52,1.48,30.00,131.25
6925,28.83,1.17,30.00,131.25
6937,27.88,2.12,30.00,131.25
6949,26.93,3.07,30.00,131.25
6961,27.76,2.24,30.00,131.25
6973,27.69,2.31,30.00,122.66
6985,26.81,3.19,30.00,122.66
6997,27.69,2.31,30.00,122.66
7009,27.76,2.24,30.00,122.66
7021,27.88,2.12,30.00,122.66
7033,27.93,2.07,30.00,122.66
7045,27.69,2.31,30.00,122.66
7057,27.40,2.60,30.00,122.66
7069,29.36,0.64,30.00,122.66
7081,29.46,0.54,30.00,119.38
7093,28.81,1.19,30.00,119.38
7105,29.07,0.93,30.00,119.38
7117,28.42,1.58,30.00,119.38
7129,28.59,1.41,30.00,119.38
7141,28.83,1.17,30.00,119.38
7153,29.49,0.51,30.00,119.38
7165,30.92,-0.92,30.00,119.38
7177,31.13,-1.13,30.00,119.38
7189,29.61,0.39,30.00,121.20
7201,29.78,0.22,30.00,121.20
7213,30.38,-0.38,30.00,121.20
7225,30.97,-0.97,30.00,121.20
7237,30.68,-0.68,30.00,121.20
7249,31.21,-1.21,30.00,121.20
7261,30.90,-0.90,30.00,121.20
7273,30.97,-0.97,30.00,121.20
7285,31.09,-1.09,30.00,121.20
7297,31.16,-1.16,30.00,118.97
7309,31.67,-1.67,30.00,118.97
7321,31.67,-1.67,30.00,118.97
7333,31.28,-1.28,30.00,118.97
7345,30.50,-0.50,30.00,118.97
7357,31.38,-1.38,30.00,118.97
7369,31.36,-1.36,30.00,118.97
7381,30.96,-0.96,30.00,118.97
7393,30.89,-0.89,30.00,118.97
7405,30.45,-0.45,30.00,121.67
7417,30.85,-0.85,30.00,121.67
7429,30.38,-0.38,30.00,121.67
7441,31.16,-1.16,30.00,121.67
7453,30.24,-0.24,30.00,121.67
7465,30.53,-0.53,30.00,121.67
7477,31.31,-1.31,30.00,121.67
7489,29.90,0.10,30.00,121.67
7501,31.89,-1.89,30.00,121.67
7513,32.67,-2.67,30.00,117.27
7525,32.96,-2.96,30.00,117.27
7537,30.72,-0.72,30.00,117.27
7549,30.67,-0.67,30.00,117.27
7561,30.96,-0.96,30.00,117.27
7573,29.94,0.06,30.00,117.27
7585,29.46,0.54,30.00,117.27
7597,29.31,0.69,30.00,117.27
7609,30.00,-0.00,30.00,117.27
7621,29.07,0.93,30.00,125.10
7633,30.17,-0.17,30.00,125.10
7645,29.60,0.40,30.00,125.10
7657,29.41,0.59,30.00,125.10
7669,28.88,1.12,30.00,125.10
7681,29.17,0.83,30.00,125.10
7693,29.43,0.57,30.00,125.10
7705,28.00,2.00,30.00,125.10
7717,28.24,1.76,30.00,125.10
7729,27.64,2.36,30.00,123.47
7741,27.11,2.89,30.00,123.47
7753,27.40,2.60,30.00,123.47
7765,27.28,2.72,30.00,123.47
7777,27.17,2.83,30.00,123.47
7789,26.62,3.38,30.00,123.47
7801,26.93,3.07,30.00,123.47
7813,28.17,1.83,30.00,123.47
7825,27.64,2.36,30.00,123.47
7837,26.69,3.31,30.00,123.71
7849,27.52,2.48,30.00,123.71
7861,26.64,3.36,30.00,123.71
7873,27.13,2.87,30.00,123.71
7885,27.05,2.95,30.00,123.71
7897,27.45,2.55,30.00,123.71
7909,28.29,1.71,30.00,123.71
7921,26.57,3.43,30.00,123.71
7933,26.16,3.84,30.00,123.71
7945,26.57,3.43,30.00,123.31
7957,27.88,2.12,30.00,123.31
7969,26.64,3.36,30.00,123.31
7981,27.47,2.53,30.00,123.31
7993,27.52,2.48,30.00,123.31
8005,26.69,3.31,30.00,123.31
8017,27.57,2.43,30.00,123.31
8029,27.64,2.36,30.00,123.31
8041,27.69,2.31,30.00,123.31
8053,27.76,2.24,30.00,121.78
8065,27.83,2.17,30.00,121.78
8077,27.05,2.95,30.00,121.78
8089,27.10,2.90,30.00,121.78
8101,27.57,2.43,30.00,121.78
8113,28.05,1.95,30.00,121.78
8125,29.41,0.59,30.00,121.78
8137,27.74,2.26,30.00,121.78
8149,29.05,0.95,30.00,121.78
8161,27.88,2.12,30.00,123.25
8173,27.52,2.48,30.00,123.25
8185,28.81,1.19,30.00,123.25
8197,28.88,1.12,30.00,123.25
8209,28.95,1.05,30.00,123.25
8221,27.71,2.29,30.00,123.25
8233,28.59,1.41,30.00,123.25
8245,27.76,2.24,30.00,123.25
8257,29.94,0.06,30.00,123.25
8269,29.12,0.88,30.00,121.72
8281,28.29,1.71,30.00,121.72
8293,29.24,0.76,30.00,121.72
8305,28.41,1.59,30.00,121.72
8317,28.47,1.53,30.00,121.72
8329,29.77,0.23,30.00,121.72
8341,28.10,1.90,30.00,121.72
8353,30.29,-0.29,30.00,121.72
8365,29.88,0.12,30.00,121.72
8377,28.64,1.36,30.00,123.99
8389,29.95,0.05,30.00,123.99
8401,28.29,1.71,30.00,123.99
8413,28.29,1.71,30.00,123.99
8425,27.88,2.12,30.00,123.99
8437,28.76,1.24,30.00,123.99
8449,28.76,1.24,30.00,123.99
8461,28.76,1.24,30.00,123.99
8473,29.65,0.35,30.00,123.99
8485,30.06,-0.06,30.00,121.41
8497,29.24,0.76,30.00,121.41
8509,30.12,-0.12,30.00,121.41
8521,29.70,0.30,30.00,121.41
8533,30.12,-0.12,30.00,121.41
8545,29.24,0.76,30.00,121.41
8557,28.88,1.12,30.00,121.41
8569,28.93,1.07,30.00,121.41
8581,29.00,1.00,30.00,121.41
8593,28.93,1.07,30.00,124.76
8605,29.83,0.17,30.00,124.76
8617,30.29,-0.29,30.00,124.76
8629,39.37,-9.37,30.00,124.76
8641,31.60,-1.60,30.00,124.76
8653,29.41,0.59,30.00,124.76
