Tiempo, Distancia, Error, setPoint, Control
8665,29.05,0.95,30.00,124.76
8677,28.66,1.34,30.00,124.76
8689,29.05,0.95,30.00,124.76
8701,30.77,-0.77,30.00,120.75
8713,30.36,-0.36,30.00,120.75
8725,28.24,1.76,30.00,120.75
8737,28.64,1.36,30.00,120.75
8749,29.12,0.88,30.00,120.75
8761,31.24,-1.24,30.00,120.75
8773,32.08,-2.08,30.00,120.75
8785,28.69,1.31,30.00,120.75
8797,29.60,0.40,30.00,120.75
8809,28.71,1.29,30.00,125.95
8821,29.61,0.39,30.00,125.95
8833,30.90,-0.90,30.00,125.95
8845,28.71,1.29,30.00,125.95
8857,28.71,1.29,30.00,125.95
8869,30.06,-0.06,30.00,125.95
8881,28.76,1.24,30.00,125.95
8893,29.65,0.35,30.00,125.95
8905,28.76,1.24,30.00,125.95
8917,30.07,-0.07,30.00,121.68
8929,30.07,-0.07,30.00,121.68
8941,29.24,0.76,30.00,121.68
8953,29.70,0.30,30.00,121.68
8965,28.88,1.12,30.00,121.68
8977,29.31,0.69,30.00,121.68
8989,31.02,-1.02,30.00,121.68
9001,32.32,-2.32,30.00,121.68
9013,32.32,-2.32,30.00,121.68
9025,32.32,-2.32,30.00,119.63
9037,32.32,-2.32,30.00,119.63
9049,32.32,-2.32,30.00,119.63
9061,32.32,-2.32,30.00,119.63
9073,29.83,0.17,30.00,119.63
9085,30.24,-0.24,30.00,119.63
9097,29.83,0.17,30.00,119.63
9109,29.83,0.17,30.00,119.63
9121,28.52,1.48,30.00,119.63
9133,28.52,1.48,30.00,127.83
9145,29.34,0.66,30.00,127.83
9157,28.52,1.48,30.00,127.83
9169,29.36,0.64,30.00,127.83
9181,29.77,0.23,30.00,127.83
9193,29.36,0.64,30.00,127.83
9205,30.19,-0.19,30.00,127.83
9217,30.24,-0.24,30.00,127.83
9229,30.65,-0.65,30.00,127.83
9241,28.58,1.42,30.00,123.71
9253,29.00,1.00,30.00,123.71
9265,29.88,0.12,30.00,123.71
9277,29.48,0.52,30.00,123.71
9289,29.53,0.47,30.00,123.71
9301,29.60,0.40,30.00,123.71
9313,30.07,-0.07,30.00,123.71
9325,30.19,-0.19,30.00,123.71
9337,28.95,1.05,30.00,123.71
9349,29.00,1.00,30.00,123.30
9361,31.67,-1.67,30.00,123.30
9373,30.07,-0.07,30.00,123.30
9385,30.53,-0.53,30.00,123.30
9397,29.77,0.23,30.00,123.30
9409,29.41,0.59,30.00,123.30
9421,29.83,0.17,30.00,123.30
9433,30.36,-0.36,30.00,123.30
9445,30.48,-0.48,30.00,123.30
9457,30.48,-0.48,30.00,121.57
9469,31.43,-1.43,30.00,121.57
9481,31.08,-1.08,30.00,121.57
9493,29.82,0.18,30.00,121.57
9505,29.90,0.10,30.00,121.57
9517,30.38,-0.38,30.00,121.57
9529,30.38,-0.38,30.00,121.57
9541,30.85,-0.85,30.00,121.57
9553,30.90,-0.90,30.00,121.57
9565,31.33,-1.33,30.00,121.81
9577,31.33,-1.33,30.00,121.81
9589,30.90,-0.90,30.00,121.81
9601,31.33,-1.33,30.00,121.81
9613,31.74,-1.74,30.00,121.81
9625,30.85,-0.85,30.00,121.81
9637,30.45,-0.45,30.00,121.81
9649,30.45,-0.45,30.00,121.81
9661,30.38,-0.38,30.00,121.81
9673,30.79,-0.79,30.00,123.43
9685,30.74,-0.74,30.00,123.43
9697,31.16,-1.16,30.00,123.43
9709,30.68,-0.68,30.00,123.43
9721,29.78,0.22,30.00,123.43
9733,31.86,-1.86,30.00,123.43
9745,30.12,-0.12,30.00,123.43
9757,30.07,-0.07,30.00,123.43
9769,30.92,-0.92,30.00,123.43
9781,29.61,0.39,30.00,124.57
9793,31.69,-1.69,30.00,124.57
9805,29.90,0.10,30.00,124.57
9817,29.90,0.10,30.00,124.57
9829,31.14,-1.14,30.00,124.57
9841,29.85,0.15,30.00,124.57
9853,31.16,-1.16,30.00,124.57
9865,30.74,-0.74,30.00,124.57
9877,29.85,0.15,30.00,124.57
9889,30.26,-0.26,30.00,122.29
9901,30.26,-0.26,30.00,122.29
9913,30.67,-0.67,30.00,122.29
9925,31.92,-1.92,30.00,122.29
9937,31.50,-1.50,30.00,122.29
9949,31.09,-1.09,30.00,122.29
9961,31.52,-1.52,30.00,122.29
9973,31.02,-1.02,30.00,122.29
9985,30.62,-0.62,30.00,122.29
9997,31.04,-1.04,30.00,121.74
10009,29.77,0.23,30.00,121.74
10021,30.19,-0.19,30.00,121.74
10033,29.77,0.23,30.00,121.74
10045,29.36,0.64,30.00,121.74
10057,30.19,-0.19,30.00,121.74
10069,30.16,-0.16,30.00,121.74
10081,29.32,0.68,30.00,121.74
10093,29.78,0.22,30.00,121.74
10105,29.78,0.22,30.00,124.46
10117,29.73,0.27,30.00,124.46
10129,31.04,-1.04,30.00,124.46
10141,30.21,-0.21,30.00,124.46
10153,30.21,-0.21,30.00,124.46
10165,30.62,-0.62,30.00,124.46
10177,30.21,-0.21,30.00,124.46
10189,31.04,-1.04,30.00,124.46
10201,29.80,0.20,30.00,124.46
10213,28.97,1.03,30.00,124.37
10225,29.78,0.22,30.00,124.37
10237,30.21,-0.21,30.00,124.37
10249,30.68,-0.68,30.00,124.37
10261,30.68,-0.68,30.00,124.37
10273,29.43,0.57,30.00,124.37
10285,30.67,-0.67,30.00,124.37
10297,33.03,-3.03,30.00,124.37
10309,33.03,-3.03,30.00,124.37
10321,33.03,-3.03,30.00,117.16
10333,33.03,-3.03,30.00,117.16
10345,33.03,-3.03,30.00,117.16
10357,33.03,-3.03,30.00,117.16
10369,31.55,-1.55,30.00,117.16
10381,29.88,0.12,30.00,117.16
10393,31.19,-1.19,30.00,117.16
10405,29.48,0.52,30.00,117.16
10417,29.48,0.52,30.00,117.16
10429,30.31,-0.31,30.00,125.59
10441,31.13,-1.13,30.00,125.59
10453,31.91,-1.91,30.00,125.59
10465,30.17,-0.17,30.00,125.59
10477,31.01,-1.01,30.00,125.59
10489,29.61,0.39,30.00,125.59
10501,30.48,-0.48,30.00,125.59
10513,31.24,-1.24,30.00,125.59
10525,29.48,0.52,30.00,125.59
10537,29.48,0.52,30.00,123.83
10549,29.83,0.17,30.00,123.83
10561,29.36,0.64,30.00,123.83
10573,29.29,0.71,30.00,123.83
10585,28.83,1.17,30.00,123.83
10597,29.60,0.40,30.00,123.83
10609,30.00,-0.00,30.00,123.83
10621,29.53,0.47,30.00,123.83
10633,29.07,0.93,30.00,123.83
10645,29.95,0.05,30.00,122.21
10657,29.94,0.06,30.00,122.21
10669,30.79,-0.79,30.00,122.21
10681,29.97,0.03,30.00,122.21
10693,29.49,0.51,30.00,122.21
10705,28.66,1.34,30.00,122.21
10717,29.14,0.86,30.00,122.21
10729,28.68,1.32,30.00,122.21
10741,28.68,1.32,30.00,122.21
10753,29.54,0.46,30.00,123.40
10765,29.56,0.44,30.00,123.40
10777,29.97,0.03,30.00,123.40
10789,29.54,0.46,30.00,123.40
10801,29.97,0.03,30.00,123.40
10813,30.79,-0.79,30.00,123.40
10825,29.02,0.98,30.00,123.40
10837,31.57,-1.57,30.00,123.40
10849,30.33,-0.33,30.00,123.40
10861,29.07,0.93,30.00,123.76
10873,30.74,-0.74,30.00,123.76
10885,29.49,0.51,30.00,123.76
10897,29.07,0.93,30.00,123.76
10909,29.95,0.05,30.00,123.76
10921,29.54,0.46,30.00,123.76
10933,30.85,-0.85,30.00,123.76
10945,30.02,-0.02,30.00,123.76
10957,29.19,0.81,30.00,123.76
10969,28.83,1.17,30.00,123.74
10981,28.83,1.17,30.00,123.74
10993,30.55,-0.55,30.00,123.74
11005,30.12,-0.12,30.00,123.74
11017,30.60,-0.60,30.00,123.74
11029,31.89,-1.89,30.00,123.74
11041,30.19,-0.19,30.00,123.74
11053,29.83,0.17,30.00,123.74
11065,29.41,0.59,30.00,123.74
11077,29.85,0.15,30.00,122.02
11089,29.44,0.56,30.00,122.02
11101,29.88,0.12,30.00,122.02
11113,29.53,0.47,30.00,122.02
11125,29.95,0.05,30.00,122.02
11137,30.84,-0.84,30.00,122.02
11149,30.00,-0.00,30.00,122.02
11161,29.60,0.40,30.00,122.02
11173,29.65,0.35,30.00,122.02
11185,30.12,-0.12,30.00,122.76
11197,30.96,-0.96,30.00,122.76
11209,30.96,-0.96,30.00,122.76
11221,30.96,-0.96,30.00,122.76
11233,30.96,-0.96,30.00,122.76
11245,30.96,-0.96,30.00,122.76
11257,30.96,-0.96,30.00,122.76
11269,38.73,-8.73,30.00,122.76
11281,30.17,-0.17,30.00,122.76
11293,31.01,-1.01,30.00,121.64
11305,30.60,-0.60,30.00,121.64
11317,30.17,-0.17,30.00,121.64
11329,29.29,0.71,30.00,121.64
11341,29.29,0.71,30.00,121.64
11353,30.53,-0.53,30.00,121.64
11365,31.79,-1.79,30.00,121.64
11377,30.89,-0.89,30.00,121.64
11389,29.60,0.40,30.00,121.64
11401,29.60,0.40,30.00,124.72
11413,30.43,-0.43,30.00,124.72
11425,29.95,0.05,30.00,124.72
11437,29.95,0.05,30.00,124.72
11449,29.53,0.47,30.00,124.72
11461,29.48,0.52,30.00,124.72
11473,29.83,0.17,30.00,124.72
11485,30.65,-0.65,30.00,124.72
11497,30.24,-0.24,30.00,124.72
11509,29.83,0.17,30.00,122.82
11521,29.43,0.57,30.00,122.82
11533,31.14,-1.14,30.00,122.82
11545,29.85,0.15,30.00,122.82
11557,29.85,0.15,30.00,122.82
11569,29.44,0.56,30.00,122.82
11581,29.43,0.57,30.00,122.82
11593,30.26,-0.26,30.00,122.82
11605,30.26,-0.26,30.00,122.82
11617,30.26,-0.26,30.00,122.44
11629,31.13,-1.13,30.00,122.44
11641,29.41,0.59,30.00,122.44
11653,30.29,-0.29,30.00,122.44
11665,29.85,0.15,30.00,122.44
11677,29.83,0.17,30.00,122.44
11689,29.83,0.17,30.00,122.44
11701,29.83,0.17,30.00,122.44
11713,29.36,0.64,30.00,122.44
11725,29.36,0.64,30.00,124.31
11737,29.36,0.64,30.00,124.31
11749,30.67,-0.67,30.00,124.31
11761,29.78,0.22,30.00,124.31
11773,29.77,0.23,30.00,124.31
11785,30.60,-0.60,30.00,124.31
11797,28.88,1.12,30.00,124.31
11809,31.01,-1.01,30.00,124.31
11821,29.73,0.27,30.00,124.31
11833,29.31,0.69,30.00,123.47
11845,31.02,-1.02,30.00,123.47
11857,30.55,-0.55,30.00,123.47
11869,30.55,-0.55,30.00,123.47
11881,30.55,-0.55,30.00,123.47
11893,30.55,-0.55,30.00,123.47
11905,30.55,-0.55,30.00,123.47
11917,30.55,-0.55,30.00,123.47
11929,30.55,-0.55,30.00,123.47
11941,29.41,0.59,30.00,123.35
11953,29.00,1.00,30.00,123.35
11965,30.29,-0.29,30.00,123.35
11977,29.48,0.52,30.00,123.35
11989,31.60,-1.60,30.00,123.35
12001,29.48,0.52,30.00,123.35
12013,30.79,-0.79,30.00,123.35
12025,29.53,0.47,30.00,123.35
12037,30.00,-0.00,30.00,123.35
12049,30.00,-0.00,30.00,122.61
12061,30.00,-0.00,30.00,122.61
12073,30.00,-0.00,30.00,122.61
12085,29.60,0.40,30.00,122.61
12097,30.89,-0.89,30.00,122.61
12109,30.89,-0.89,30.00,122.61
12121,30.00,-0.00,30.00,122.61
12133,30.89,-0.89,30.00,122.61
12145,29.65,0.35,30.00,122.61
12157,29.24,0.76,30.00,124.49
12169,29.58,0.42,30.00,124.49
12181,31.31,-1.31,30.00,124.49
12193,29.58,0.42,30.00,124.49
12205,29.95,0.05,30.00,124.49
12217,31.67,-1.67,30.00,124.49
12229,29.60,0.40,30.00,124.49
12241,29.19,0.81,30.00,124.49
12253,30.43,-0.43,30.00,124.49
12265,30.00,-0.00,30.00,122.53
12277,30.82,-0.82,30.00,122.53
12289,29.53,0.47,30.00,122.53
12301,30.38,-0.38,30.00,122.53
12313,29.54,0.46,30.00,122.53
12325,29.54,0.46,30.00,122.53
12337,29.56,0.44,30.00,122.53
12349,29.95,0.05,30.00,122.53
12361,30.85,-0.85,30.00,122.53
12373,30.85,-0.85,30.00,122.03
12385,30.02,-0.02,30.00,122.03
12397,29.61,0.39,30.00,122.03
12409,30.90,-0.90,30.00,122.03
12421,30.85,-0.85,30.00,122.03
12433,29.60,0.40,30.00,122.03
12445,29.14,0.86,30.00,122.03
12457,29.56,0.44,30.00,122.03
12469,30.38,-0.38,30.00,122.03
12481,30.38,-0.38,30.00,123.62
12493,30.38,-0.38,30.00,123.62
12505,30.38,-0.38,30.00,123.62
12517,30.38,-0.38,30.00,123.62
12529,30.38,-0.38,30.00,123.62
12541,38.15,-8.15,30.00,123.62
12553,30.28,-0.28,30.00,123.62
12565,29.97,0.03,30.00,123.62
12577,30.38,-0.38,30.00,123.62
12589,30.38,-0.38,30.00,123.03
12601,29.07,0.93,30.00,123.03
12613,29.97,0.03,30.00,123.03
12625,29.97,0.03,30.00,123.03
12637,30.85,-0.85,30.00,123.03
12649,29.14,0.86,30.00,123.03
12661,29.95,0.05,30.00,123.03
12673,29.95,0.05,30.00,123.03
12685,29.95,0.05,30.00,123.03
12697,29.95,0.05,30.00,123.65
12709,29.95,0.05,30.00,123.65
12721,29.95,0.05,30.00,123.65
12733,29.60,0.40,30.00,123.65
12745,30.06,-0.06,30.00,123.65
12757,30.48,-0.48,30.00,123.65
12769,30.48,-0.48,30.00,123.65
12781,29.65,0.35,30.00,123.65
12793,29.72,0.28,30.00,123.65
12805,29.70,0.30,30.00,123.59
12817,29.32,0.68,30.00,123.59
12829,30.62,-0.62,30.00,123.59
12841,29.78,0.22,30.00,123.59
12853,31.09,-1.09,30.00,123.59
12865,31.14,-1.14,30.00,123.59
12877,29.48,0.52,30.00,123.59
12889,30.36,-0.36,30.00,123.59
12901,29.53,0.47,30.00,123.59
12913,30.84,-0.84,30.00,121.54
12925,30.43,-0.43,30.00,121.54
12937,30.43,-0.43,30.00,121.54
12949,30.92,-0.92,30.00,121.54
12961,30.09,-0.09,30.00,121.54
12973,30.09,-0.09,30.00,121.54
12985,30.09,-0.09,30.00,121.54
12997,30.09,-0.09,30.00,121.54
13009,30.97,-0.97,30.00,121.54
13021,30.97,-0.97,30.00,122.48
13033,30.14,-0.14,30.00,122.48
13045,30.14,-0.14,30.00,122.48
13057,30.14,-0.14,30.00,122.48
13069,30.53,-0.53,30.00,122.48
13081,29.73,0.27,30.00,122.48
13093,30.62,-0.62,30.00,122.48
13105,30.56,-0.56,30.00,122.48
13117,30.09,-0.09,30.00,122.48
13129,30.50,-0.50,30.00,123.25
13141,32.72,-2.72,30.00,123.25
13153,29.66,0.34,30.00,123.25
13165,30.92,-0.92,30.00,123.25
13177,30.09,-0.09,30.00,123.25
13189,31.33,-1.33,30.00,123.25
13201,31.33,-1.33,30.00,123.25
13213,31.31,-1.31,30.00,123.25
13225,33.44,-3.44,30.00,123.25
13237,31.72,-1.72,30.00,120.70
13249,31.31,-1.31,30.00,120.70
13261,30.48,-0.48,30.00,120.70
13273,30.07,-0.07,30.00,120.70
13285,31.38,-1.38,30.00,120.70
13297,30.55,-0.55,30.00,120.70
13309,31.36,-1.36,30.00,120.70
13321,30.12,-0.12,30.00,120.70
13333,31.43,-1.43,30.00,120.70
13345,30.60,-0.60,30.00,123.60
13357,30.60,-0.60,30.00,123.60
13369,29.72,0.28,30.00,123.60
13381,32.28,-2.28,30.00,123.60
13393,30.56,-0.56,30.00,123.60
13405,29.68,0.32,30.00,123.60
13417,30.07,-0.07,30.00,123.60
13429,30.55,-0.55,30.00,123.60
13441,29.66,0.34,30.00,123.60
13453,30.09,-0.09,30.00,123.07
13465,30.96,-0.96,30.00,123.07
13477,30.09,-0.09,30.00,123.07
13489,30.50,-0.50,30.00,123.07
13501,30.09,-0.09,30.00,123.07
13513,30.07,-0.07,30.00,123.07
13525,30.14,-0.14,30.00,123.07
13537,30.09,-0.09,30.00,123.07
13549,30.09,-0.09,30.00,123.07
13561,30.55,-0.55,30.00,121.76
13573,30.96,-0.96,30.00,121.76
13585,30.48,-0.48,30.00,121.76
13597,30.89,-0.89,30.00,121.76
13609,30.50,-0.50,30.00,121.76
13621,30.50,-0.50,30.00,121.76
13633,30.09,-0.09,30.00,121.76
13645,30.97,-0.97,30.00,121.76
13657,29.66,0.34,30.00,121.76
13669,30.51,-0.51,30.00,122.25
13681,33.11,-3.11,30.00,122.25
13693,30.50,-0.50,30.00,122.25
13705,30.50,-0.50,30.00,122.25
13717,30.09,-0.09,30.00,122.25
13729,31.74,-1.74,30.00,122.25
13741,30.02,-0.02,30.00,122.25
13753,30.45,-0.45,30.00,122.25
13765,30.85,-0.85,30.00,122.25
13777,29.54,0.46,30.00,123.67
13789,30.38,-0.38,30.00,123.67
13801,29.90,0.10,30.00,123.67
13813,30.74,-0.74,30.00,123.67
13825,29.37,0.62,30.00,123.67
13837,31.45,-1.45,30.00,123.67
13849,30.56,-0.56,30.00,123.67
13861,30.09,-0.09,30.00,123.67
13873,30.09,-0.09,30.00,123.67
13885,29.26,0.74,30.00,123.11
13897,30.50,-0.50,30.00,123.11
13909,30.02,-0.02,30.00,123.11
13921,30.00,-0.00,30.00,123.11
13933,30.43,-0.43,30.00,123.11
13945,31.26,-1.26,30.00,123.11
13957,30.43,-0.43,30.00,123.11
13969,29.53,0.47,30.00,123.11
13981,29.60,0.40,30.00,123.11
13993,29.60,0.40,30.00,122.35
14005,29.60,0.40,30.00,122.35
14017,30.07,-0.07,30.00,122.35
14029,30.07,-0.07,30.00,122.35
14041,29.66,0.34,30.00,122.35
14053,30.07,-0.07,30.00,122.35
14065,30.55,-0.55,30.00,122.35
14077,30.55,-0.55,30.00,122.35
14089,30.19,-0.19,30.00,122.35
14101,30.19,-0.19,30.00,121.85
14113,29.77,0.23,30.00,121.85
14125,31.50,-1.50,30.00,121.85
14137,29.43,0.57,30.00,121.85
14149,31.08,-1.08,30.00,121.85
14161,30.67,-0.67,30.00,121.85
14173,30.26,-0.26,30.00,121.85
14185,30.19,-0.19,30.00,121.85
14197,31.08,-1.08,30.00,121.85
14209,31.92,-1.92,30.00,119.74
14221,32.74,-2.74,30.00,119.74
14233,30.21,-0.21,30.00,119.74
14245,30.21,-0.21,30.00,119.74
14257,29.80,0.20,30.00,119.74
14269,30.21,-0.21,30.00,119.74
14281,30.21,-0.21,30.00,119.74
14293,29.80,0.20,30.00,119.74
14305,30.21,-0.21,30.00,119.74
14317,30.21,-0.21,30.00,124.13
14329,30.21,-0.21,30.00,124.13
14341,30.67,-0.67,30.00,124.13
14353,31.08,-1.08,30.00,124.13
14365,30.19,-0.19,30.00,124.13
14377,30.19,-0.19,30.00,124.13
14389,31.08,-1.08,30.00,124.13
14401,30.24,-0.24,30.00,124.13
14413,30.19,-0.19,30.00,124.13
14425,29.80,0.20,30.00,122.82
14437,29.78,0.22,30.00,122.82
14449,29.80,0.20,30.00,122.82
14461,30.19,-0.19,30.00,122.82
14473,31.04,-1.04,30.00,122.82
14485,32.33,-2.33,30.00,122.82
14497,31.92,-1.92,30.00,122.82
14509,30.21,-0.21,30.00,122.82
14521,30.21,-0.21,30.00,122.82
14533,30.21,-0.21,30.00,121.75
14545,29.80,0.20,30.00,121.75
14557,29.78,0.22,30.00,121.75
14569,29.78,0.22,30.00,121.75
14581,29.80,0.20,30.00,121.75
14593,31.09,-1.09,30.00,121.75
14605,29.37,0.62,30.00,121.75
14617,29.37,0.62,30.00,121.75
14629,29.80,0.20,30.00,121.75
14641,30.26,-0.26,30.00,122.09
14653,29.37,0.62,30.00,122.09
14665,30.68,-0.68,30.00,122.09
14677,29.78,0.22,30.00,122.09
14689,31.09,-1.09,30.00,122.09
14701,29.78,0.22,30.00,122.09
14713,29.80,0.20,30.00,122.09
14725,29.83,0.17,30.00,122.09
14737,30.26,-0.26,30.00,122.09
14749,30.68,-0.68,30.00,121.44
14761,30.68,-0.68,30.00,121.44
14773,29.37,0.62,30.00,121.44
14785,30.68,-0.68,30.00,121.44
14797,31.09,-1.09,30.00,121.44
14809,30.26,-0.26,30.00,121.44
14821,29.80,0.20,30.00,121.44
14833,31.09,-1.09,30.00,121.44
14845,30.68,-0.68,30.00,121.44
14857,30.26,-0.26,30.00,122.49
14869,30.68,-0.68,30.00,122.49
14881,30.68,-0.68,30.00,122.49
14893,30.26,-0.26,30.00,122.49
14905,30.26,-0.26,30.00,122.49
14917,30.67,-0.67,30.00,122.49
14929,31.50,-1.50,30.00,122.49
14941,31.92,-1.92,30.00,122.49
14953,30.19,-0.19,30.00,122.49
14965,30.65,-0.65,30.00,121.36
14977,30.65,-0.65,30.00,121.36
14989,30.24,-0.24,30.00,121.36
15001,29.82,0.18,30.00,121.36
15013,30.24,-0.24,30.00,121.36
15025,30.24,-0.24,30.00,121.36
15037,30.24,-0.24,30.00,121.36
15049,29.82,0.18,30.00,121.36
15061,30.65,-0.65,30.00,121.36
15073,30.24,-0.24,30.00,122.35
15085,31.48,-1.48,30.00,122.35
15097,30.67,-0.67,30.00,122.35
15109,30.67,-0.67,30.00,122.35
15121,31.08,-1.08,30.00,122.35
15133,30.24,-0.24,30.00,122.35
15145,29.77,0.23,30.00,122.35
15157,30.24,-0.24,30.00,122.35
15169,30.24,-0.24,30.00,122.35
15181,30.24,-0.24,30.00,121.86
15193,29.83,0.17,30.00,121.86
15205,30.24,-0.24,30.00,121.86
15217,29.83,0.17,30.00,121.86
15229,30.65,-0.65,30.00,121.86
15241,31.48,-1.48,30.00,121.86
15253,31.08,-1.08,30.00,121.86
15265,31.08,-1.08,30.00,121.86
15277,30.67,-0.67,30.00,121.86
15289,30.21,-0.21,30.00,121.88
15301,30.68,-0.68,30.00,121.88
15313,29.39,0.61,30.00,121.88
15325,30.26,-0.26,30.00,121.88
15337,29.78,0.22,30.00,121.88
15349,30.67,-0.67,30.00,121.88
15361,29.78,0.22,30.00,121.88
15373,31.09,-1.09,30.00,121.88
15385,31.09,-1.09,30.00,121.88
15397,29.78,0.22,30.00,122.48
15409,29.78,0.22,30.00,122.48
15421,29.82,0.18,30.00,122.48
15433,30.24,-0.24,30.00,122.48
15445,31.08,-1.08,30.00,122.48
15457,30.65,-0.65,30.00,122.48
15469,29.36,0.64,30.00,122.48
15481,30.24,-0.24,30.00,122.48
15493,30.26,-0.26,30.00,122.48
15505,29.83,0.17,30.00,121.96
15517,29.77,0.23,30.00,121.96
15529,31.08,-1.08,30.00,121.96
15541,30.24,-0.24,30.00,121.96
15553,29.77,0.23,30.00,121.96
15565,30.24,-0.24,30.00,121.96
15577,30.65,-0.65,30.00,121.96
15589,30.65,-0.65,30.00,121.96
15601,30.24,-0.24,30.00,121.96
15613,31.08,-1.08,30.00,120.07
15625,31.08,-1.08,30.00,120.07
15637,30.17,-0.17,30.00,120.07
15649,29.41,0.59,30.00,120.07
15661,30.67,-0.67,30.00,120.07
15673,29.78,0.22,30.00,120.07
15685,30.68,-0.68,30.00,120.07
15697,29.78,0.22,30.00,120.07
15709,30.21,-0.21,30.00,120.07
15721,31.09,-1.09,30.00,121.28
15733,31.92,-1.92,30.00,121.28
15745,29.80,0.20,30.00,121.28
15757,29.80,0.20,30.00,121.28
15769,29.73,0.27,30.00,121.28
15781,30.21,-0.21,30.00,121.28
15793,30.68,-0.68,30.00,121.28
15805,29.80,0.20,30.00,121.28
15817,30.68,-0.68,30.00,121.28
15829,29.37,0.62,30.00,123.87
15841,31.08,-1.08,30.00,123.87
15853,30.67,-0.67,30.00,123.87
15865,29.36,0.64,30.00,123.87
15877,30.19,-0.19,30.00,123.87
15889,29.41,0.59,30.00,123.87
15901,31.09,-1.09,30.00,123.87
15913,29.78,0.22,30.00,123.87
15925,31.92,-1.92,30.00,123.87
15937,31.50,-1.50,30.00,118.66
15949,30.67,-0.67,30.00,118.66
15961,29.44,0.56,30.00,118.66
15973,30.26,-0.26,30.00,118.66
15985,29.85,0.15,30.00,118.66
15997,30.67,-0.67,30.00,118.66
16009,29.83,0.17,30.00,118.66
16021,30.24,-0.24,30.00,118.66
